,ip,count,country,city,region,latitude,longitude,loc,org,postal,timezone,country_name,hostname,bogon,anycast
909,83.60.83.138,60,ES,Santa Cruz de Tenerife,Canary Islands,28.4682,-16.2546,"28.4682,-16.2546",AS3352 TELEFONICA DE ESPANA,38001,Atlantic/Canary,Spain,138.red-83-60-83.dynamicip.rima-tde.net,,
910,80.102.179.124,60,ES,Madrid,Madrid,40.4165,-3.7026,"40.4165,-3.7026",AS12479 Orange Espagne SA,28001,Europe/Madrid,Spain,124.pool80-102-179.dynamic.orange.es,,
911,31.4.200.110,59,ES,Barcelona,Catalonia,41.3888,2.1590,"41.3888,2.1590",AS12430 VODAFONE ESPANA S.A.U.,08001,Europe/Madrid,Spain,31-4-200-110.red-acceso.airtel.net,,
912,88.26.227.110,59,ES,Málaga,Andalusia,36.7202,-4.4203,"36.7202,-4.4203",AS3352 TELEFONICA DE ESPANA,29001,Europe/Madrid,Spain,110.red-88-26-227.staticip.rima-tde.net,,
913,31.4.190.194,59,ES,Barcelona,Catalonia,41.3888,2.1590,"41.3888,2.1590",AS12430 VODAFONE ESPANA S.A.U.,08001,Europe/Madrid,Spain,31-4-190-194.red-acceso.airtel.net,,
914,84.164.70.180,59,DE,Solingen,North Rhine-Westphalia,51.1734,7.0845,"51.1734,7.0845",AS3320 Deutsche Telekom AG,42651,Europe/Berlin,Germany,p54a446b4.dip0.t-ipconnect.de,,
915,83.49.192.64,59,ES,Gasteiz / Vitoria,Basque Country,42.8500,-2.6727,"42.8500,-2.6727",AS3352 TELEFONICA DE ESPANA,01001,Europe/Madrid,Spain,64.red-83-49-192.dynamicip.rima-tde.net,,
916,95.61.90.3,59,ES,Madrid,Madrid,40.4165,-3.7026,"40.4165,-3.7026",AS12430 VODAFONE ESPANA S.A.U.,28001,Europe/Madrid,Spain,static-3-90-61-95.ipcom.comunitel.net,,
917,79.155.224.150,59,ES,Ourense,Galicia,42.3367,-7.8641,"42.3367,-7.8641",AS3352 TELEFONICA DE ESPANA,32001,Europe/Madrid,Spain,150.red-79-155-224.dynamicip.rima-tde.net,,
918,81.45.53.212,58,ES,Madrid,Madrid,40.4165,-3.7026,"40.4165,-3.7026",AS3352 TELEFONICA DE ESPANA,28001,Europe/Madrid,Spain,212.red-81-45-53.staticip.rima-tde.net,,
919,188.79.192.160,58,ES,Barcelona,Catalonia,41.3888,2.1590,"41.3888,2.1590",AS12479 Orange Espagne SA,08001,Europe/Madrid,Spain,160.192.79.188.dynamic.jazztel.es,,
920,190.2.101.139,58,AR,Rosario,Santa Fe,-32.9468,-60.6393,"-32.9468,-60.6393",AS27813 Teledifusora S.A.,2000,America/Argentina/Cordoba,Argentina,139.101.2.190.ros.express.com.ar,,
921,84.77.106.235,58,ES,Pozuelo de Alarcón,Madrid,40.4329,-3.8134,"40.4329,-3.8134",AS12479 Orange Espagne SA,28223,Europe/Madrid,Spain,,,
922,46.26.27.2,58,ES,Madrid,Madrid,40.4165,-3.7026,"40.4165,-3.7026",AS12430 VODAFONE ESPANA S.A.U.,28001,Europe/Madrid,Spain,static-2-27-26-46.ipcom.comunitel.net,,
923,81.45.52.105,58,ES,Madrid,Madrid,40.4165,-3.7026,"40.4165,-3.7026",AS3352 TELEFONICA DE ESPANA,28001,Europe/Madrid,Spain,105.red-81-45-52.staticip.rima-tde.net,,
924,183.60.212.156,58,CN,Beijing,Beijing,39.9075,116.3972,"39.9075,116.3972",AS134764 CHINANET Guangdong province network,,Asia/Shanghai,China,,,
925,95.120.248.103,58,ES,Yecla,Murcia,38.6136,-1.1147,"38.6136,-1.1147",AS3352 TELEFONICA DE ESPANA,30510,Europe/Madrid,Spain,103.red-95-120-248.dynamicip.rima-tde.net,,
926,83.52.152.43,58,ES,Sabadell,Catalonia,41.5433,2.1094,"41.5433,2.1094",AS3352 TELEFONICA DE ESPANA,08200,Europe/Madrid,Spain,43.red-83-52-152.dynamicip.rima-tde.net,,
927,79.108.162.213,58,ES,Gandia,Valencia,38.9667,-0.1833,"38.9667,-0.1833","AS6739 VODAFONE ONO, S.A.",46700,Europe/Madrid,Spain,79.108.162.213.dyn.user.ono.com,,
928,87.219.99.62,58,ES,Zaragoza,Aragon,41.6561,-0.8773,"41.6561,-0.8773",AS12479 Orange Espagne SA,50001,Europe/Madrid,Spain,62.99.219.87.dynamic.jazztel.es,,
929,37.15.175.129,58,ES,Sant Boi de Llobregat,Catalonia,41.3436,2.0366,"41.3436,2.0366",AS12479 Orange Espagne SA,08830,Europe/Madrid,Spain,129.175.15.37.dynamic.jazztel.es,,
930,202.21.106.166,58,MN,Ulan Bator,Ulaanbaatar,47.9077,106.8832,"47.9077,106.8832",AS9484 Mobinet LLC. AS Mobinet Internet Service Provider,,Asia/Ulaanbaatar,Mongolia,,,
931,93.159.230.28,58,RU,Moscow,Moscow,55.7522,37.6156,"55.7522,37.6156",AS200107 Kaspersky Lab Switzerland GmbH,101000,Europe/Moscow,Russia,,,
932,37.132.7.148,58,ES,Tudela,Navarre,42.0617,-1.6045,"42.0617,-1.6045",AS12479 Orange Espagne SA,31500,Europe/Madrid,Spain,148.7.132.37.dynamic.jazztel.es,,
933,77.226.72.99,58,ES,Madrid,Madrid,40.4165,-3.7026,"40.4165,-3.7026",AS12430 VODAFONE ESPANA S.A.U.,28001,Europe/Madrid,Spain,static-99-72-226-77.ipcom.comunitel.net,,
934,181.151.21.227,58,CO,Bogotá,Bogota D.C.,4.6097,-74.0817,"4.6097,-74.0817",AS26611 COMCEL S.A.,111411,America/Bogota,Colombia,,,
935,213.143.49.93,57,ES,Barcelona,Catalonia,41.3888,2.1590,"41.3888,2.1590",AS12479 Orange Espagne SA,08001,Europe/Madrid,Spain,,,
936,81.32.90.100,57,ES,Alicante,Valencia,38.3452,-0.4815,"38.3452,-0.4815",AS3352 TELEFONICA DE ESPANA,03001,Europe/Madrid,Spain,100.red-81-32-90.dynamicip.rima-tde.net,,
937,83.47.211.179,57,ES,Barcelona,Catalonia,41.3888,2.1590,"41.3888,2.1590",AS3352 TELEFONICA DE ESPANA,08001,Europe/Madrid,Spain,179.red-83-47-211.dynamicip.rima-tde.net,,
938,37.252.181.65,57,SE,Malmö,Skåne,55.6059,13.0007,"55.6059,13.0007",AS12430 VODAFONE ESPANA S.A.U.,200 01,Europe/Stockholm,Sweden,,,
939,87.222.207.174,57,ES,Madrid,Madrid,40.4165,-3.7026,"40.4165,-3.7026",AS12479 Orange Espagne SA,28001,Europe/Madrid,Spain,174.207.222.87.dynamic.jazztel.es,,
940,62.43.141.251,57,ES,Canet d'En Berenguer,Valencia,39.6833,-0.2167,"39.6833,-0.2167","AS6739 VODAFONE ONO, S.A.",46529,Europe/Madrid,Spain,62.43.141.251.dyn.user.ono.com,,
941,62.174.51.86,57,ES,Madrid,Madrid,40.4165,-3.7026,"40.4165,-3.7026",AS12430 VODAFONE ESPANA S.A.U.,28001,Europe/Madrid,Spain,62.174.51.86.dyn.user.ono.com,,
942,82.158.171.17,57,ES,Móstoles,Madrid,40.3223,-3.8650,"40.3223,-3.8650","AS6739 VODAFONE ONO, S.A.",28930,Europe/Madrid,Spain,82.158.171.17.dyn.user.ono.com,,
943,81.45.52.126,57,ES,Madrid,Madrid,40.4165,-3.7026,"40.4165,-3.7026",AS3352 TELEFONICA DE ESPANA,28001,Europe/Madrid,Spain,126.red-81-45-52.staticip.rima-tde.net,,
944,88.30.208.101,57,US,Dallas,Texas,32.7813,-96.8019,"32.7813,-96.8019",AS3352 TELEFONICA DE ESPANA,75270,America/Chicago,United States,101.red-88-30-208.staticip.rima-tde.net,,
945,83.37.214.231,57,ES,Barcelona,Catalonia,41.3888,2.1590,"41.3888,2.1590",AS3352 TELEFONICA DE ESPANA,08001,Europe/Madrid,Spain,231.red-83-37-214.dynamicip.rima-tde.net,,
946,80.33.124.163,57,ES,Oia,Galicia,42.0000,-8.8667,"42.0000,-8.8667",AS3352 TELEFONICA DE ESPANA,36770,Europe/Madrid,Spain,163.red-80-33-124.staticip.rima-tde.net,,
947,88.7.42.225,57,ES,Galapagar,Madrid,40.5783,-4.0043,"40.5783,-4.0043",AS3352 TELEFONICA DE ESPANA,28260,Europe/Madrid,Spain,225.red-88-7-42.staticip.rima-tde.net,,
948,31.4.179.119,57,ES,Madrid,Madrid,40.4165,-3.7026,"40.4165,-3.7026",AS12430 VODAFONE ESPANA S.A.U.,28001,Europe/Madrid,Spain,31-4-179-119.red-acceso.airtel.net,,
949,31.4.213.238,57,ES,Valladolid,Castille and León,41.6552,-4.7237,"41.6552,-4.7237",AS12430 VODAFONE ESPANA S.A.U.,47001,Europe/Madrid,Spain,31-4-213-238.red-acceso.airtel.net,,
950,81.34.34.145,57,ES,Pontevedra,Galicia,42.4310,-8.6443,"42.4310,-8.6443",AS3352 TELEFONICA DE ESPANA,36001,Europe/Madrid,Spain,145.red-81-34-34.dynamicip.rima-tde.net,,
951,91.116.23.162,56,ES,Barcelona,Catalonia,41.3888,2.1590,"41.3888,2.1590",AS12338 Euskaltel S.A.,08001,Europe/Madrid,Spain,162.91-116-23.dynamic.clientes.euskaltel.es,,
952,46.222.1.120,56,ES,Madrid,Madrid,40.4165,-3.7026,"40.4165,-3.7026",AS15704 XTRA TELECOM S.A.,28001,Europe/Madrid,Spain,,,
953,83.37.107.167,55,ES,Madrid,Madrid,40.4165,-3.7026,"40.4165,-3.7026",AS3352 TELEFONICA DE ESPANA,28001,Europe/Madrid,Spain,167.red-83-37-107.dynamicip.rima-tde.net,,
954,201.213.2.172,55,AR,Avellaneda,Buenos Aires,-34.6602,-58.3674,"-34.6602,-58.3674",AS7303 Telecom Argentina S.A.,1870,America/Argentina/Buenos_Aires,Argentina,201.213.2.172.fibercorp.com.ar,,
955,190.229.76.68,55,AR,Córdoba,Cordoba,-31.4135,-64.1810,"-31.4135,-64.1810",AS7303 Telecom Argentina S.A.,5000,America/Argentina/Cordoba,Argentina,host68.190-229-76.telecom.net.ar,,
956,187.208.43.247,55,MX,Cuautitlán Izcalli,México,19.6439,-99.2160,"19.6439,-99.2160",AS8151 Uninet S.A. de C.V.,54720,America/Mexico_City,Mexico,dsl-187-208-43-247-dyn.prod-infinitum.com.mx,,
957,66.249.84.136,55,US,Salem,Oregon,44.9429,-123.0351,"44.9429,-123.0351",AS15169 Google LLC,97308,America/Los_Angeles,United States,google-proxy-66-249-84-136.google.com,,
958,62.174.20.28,55,ES,Madrid,Madrid,40.4165,-3.7026,"40.4165,-3.7026",AS12430 VODAFONE ESPANA S.A.U.,28001,Europe/Madrid,Spain,62.174.20.28.dyn.user.ono.com,,
959,148.251.14.166,55,DE,Schorndorf,Baden-Württemberg,48.8054,9.5272,"48.8054,9.5272",AS24940 Hetzner Online GmbH,73614,Europe/Berlin,Germany,ns2.xhosting.biz,,
960,95.22.61.120,54,ES,Zaragoza,Aragon,41.6561,-0.8773,"41.6561,-0.8773",AS12479 Orange Espagne SA,50001,Europe/Madrid,Spain,120.pool95-22-61.dynamic.orange.es,,
961,81.184.19.126,54,ES,Barcelona,Catalonia,41.3888,2.1590,"41.3888,2.1590","AS6739 VODAFONE ONO, S.A.",08001,Europe/Madrid,Spain,81.184.19.126.dyn.user.ono.com,,
962,90.175.210.151,54,ES,Los Alcázares,Murcia,37.7443,-0.8504,"37.7443,-0.8504",AS12479 Orange Espagne SA,30710,Europe/Madrid,Spain,151.pool90-175-210.dynamic.orange.es,,
963,79.147.15.166,53,ES,Madrid,Madrid,40.4165,-3.7026,"40.4165,-3.7026",AS3352 TELEFONICA DE ESPANA,28001,Europe/Madrid,Spain,166.red-79-147-15.dynamicip.rima-tde.net,,
964,83.34.21.208,53,ES,La Pobla de Vallbona,Valencia,39.5975,-0.5547,"39.5975,-0.5547",AS3352 TELEFONICA DE ESPANA,46185,Europe/Madrid,Spain,208.red-83-34-21.dynamicip.rima-tde.net,,
965,31.4.199.114,53,ES,Sevilla,Andalusia,37.3828,-5.9732,"37.3828,-5.9732",AS12430 VODAFONE ESPANA S.A.U.,41001,Europe/Madrid,Spain,31-4-199-114.red-acceso.airtel.net,,
966,84.122.205.249,53,ES,Valencia,Valencia,39.4697,-0.3774,"39.4697,-0.3774","AS6739 VODAFONE ONO, S.A.",46001,Europe/Madrid,Spain,84.122.205.249.dyn.user.ono.com,,
967,92.58.149.13,53,ES,Málaga,Andalusia,36.7202,-4.4203,"36.7202,-4.4203",AS12479 Orange Espagne SA,29001,Europe/Madrid,Spain,,,
968,66.249.82.148,52,CN,Huanggang,Guangdong,23.6770,116.9996,"23.6770,116.9996",AS15169 Google LLC,,Asia/Shanghai,China,google-proxy-66-249-82-148.google.com,,
969,80.30.60.47,52,ES,Madrid,Madrid,40.4165,-3.7026,"40.4165,-3.7026",AS3352 TELEFONICA DE ESPANA,28001,Europe/Madrid,Spain,,,
970,157.56.93.63,52,US,Quincy,Washington,47.2343,-119.8525,"47.2343,-119.8525",AS8075 Microsoft Corporation,98848,America/Los_Angeles,United States,,,
971,81.45.55.212,52,ES,Madrid,Madrid,40.4165,-3.7026,"40.4165,-3.7026",AS3352 TELEFONICA DE ESPANA,28001,Europe/Madrid,Spain,212.red-81-45-55.staticip.rima-tde.net,,
972,96.242.31.129,52,US,Bayonne,New Jersey,40.6687,-74.1143,"40.6687,-74.1143","AS701 MCI Communications Services, Inc. d/b/a Verizon Business",07002,America/New_York,United States,pool-96-242-31-129.nwrknj.fios.verizon.net,,
973,180.76.5.60,52,JP,Tokyo,Tokyo,35.6895,139.6917,"35.6895,139.6917","AS55967 Beijing Baidu Netcom Science and Technology Co., Ltd.",101-8656,Asia/Tokyo,Japan,baiduspider-180-76-5-60.crawl.baidu.com,,
974,84.79.49.113,51,ES,Málaga,Andalusia,36.7202,-4.4203,"36.7202,-4.4203",AS12479 Orange Espagne SA,29001,Europe/Madrid,Spain,,,
975,180.76.6.135,51,CN,Foshan,Guangdong,23.0268,113.1315,"23.0268,113.1315","AS55967 Beijing Baidu Netcom Science and Technology Co., Ltd.",,Asia/Shanghai,China,,,
976,157.56.92.146,51,US,Quincy,Washington,47.2343,-119.8525,"47.2343,-119.8525",AS8075 Microsoft Corporation,98848,America/Los_Angeles,United States,,,
977,31.4.239.71,51,ES,Barcelona,Catalonia,41.3888,2.1590,"41.3888,2.1590",AS12430 VODAFONE ESPANA S.A.U.,08001,Europe/Madrid,Spain,31-4-239-71.red-acceso.airtel.net,,
978,77.226.207.26,51,ES,Barcelona,Catalonia,41.3888,2.1590,"41.3888,2.1590",AS12430 VODAFONE ESPANA S.A.U.,08001,Europe/Madrid,Spain,static-26-207-226-77.ipcom.comunitel.net,,
979,180.76.5.18,51,JP,Tokyo,Tokyo,35.6895,139.6917,"35.6895,139.6917","AS55967 Beijing Baidu Netcom Science and Technology Co., Ltd.",101-8656,Asia/Tokyo,Japan,baiduspider-180-76-5-18.crawl.baidu.com,,
980,81.45.52.172,51,ES,Madrid,Madrid,40.4165,-3.7026,"40.4165,-3.7026",AS3352 TELEFONICA DE ESPANA,28001,Europe/Madrid,Spain,172.red-81-45-52.staticip.rima-tde.net,,
981,180.76.5.170,50,JP,Tokyo,Tokyo,35.6895,139.6917,"35.6895,139.6917","AS55967 Beijing Baidu Netcom Science and Technology Co., Ltd.",101-8656,Asia/Tokyo,Japan,baiduspider-180-76-5-170.crawl.baidu.com,,
982,180.76.5.156,50,JP,Tokyo,Tokyo,35.6895,139.6917,"35.6895,139.6917","AS55967 Beijing Baidu Netcom Science and Technology Co., Ltd.",101-8656,Asia/Tokyo,Japan,baiduspider-180-76-5-156.crawl.baidu.com,,
983,86.123.247.161,50,RO,Lugoj,Timiş,45.6886,21.9031,"45.6886,21.9031",AS8708 RCS & RDS SA,305500,Europe/Bucharest,Romania,,,
984,31.4.212.216,50,ES,Las Palmas de Gran Canaria,Canary Islands,28.0997,-15.4134,"28.0997,-15.4134",AS12430 VODAFONE ESPANA S.A.U.,35001,Atlantic/Canary,Spain,31-4-212-216.red-acceso.airtel.net,,
985,31.4.183.178,50,ES,Madrid,Madrid,40.4165,-3.7026,"40.4165,-3.7026",AS12430 VODAFONE ESPANA S.A.U.,28001,Europe/Madrid,Spain,31-4-183-178.red-acceso.airtel.net,,
986,212.145.69.53,50,ES,Madrid,Madrid,40.4165,-3.7026,"40.4165,-3.7026",AS12430 VODAFONE ESPANA S.A.U.,28001,Europe/Madrid,Spain,cdbcn1-a2-2-53.ipcom.comunitel.net,,
987,81.38.146.85,50,ES,Valencia,Valencia,39.4697,-0.3774,"39.4697,-0.3774",AS3352 TELEFONICA DE ESPANA,46001,Europe/Madrid,Spain,85.red-81-38-146.dynamicip.rima-tde.net,,
988,37.72.26.102,50,ES,Barcelona,Catalonia,41.3888,2.1590,"41.3888,2.1590",AS29119 ServiHosting Networks S.L.,08001,Europe/Madrid,Spain,,,
989,88.24.132.149,50,ES,Murcia,Murcia,37.9870,-1.1300,"37.9870,-1.1300",,30001,Europe/Madrid,Spain,149.red-88-24-132.staticip.rima-tde.net,,
990,180.76.5.223,50,JP,Tokyo,Tokyo,35.6895,139.6917,"35.6895,139.6917","AS55967 Beijing Baidu Netcom Science and Technology Co., Ltd.",101-8656,Asia/Tokyo,Japan,baiduspider-180-76-5-223.crawl.baidu.com,,
991,199.30.25.230,50,US,Quincy,Washington,47.2343,-119.8525,"47.2343,-119.8525",AS8075 Microsoft Corporation,98848,America/Los_Angeles,United States,msnbot-199-30-25-230.search.msn.com,,
992,77.224.75.209,50,ES,Málaga,Andalusia,36.7202,-4.4203,"36.7202,-4.4203",AS12430 VODAFONE ESPANA S.A.U.,29001,Europe/Madrid,Spain,static-209-75-224-77.ipcom.comunitel.net,,
993,177.228.96.228,49,MX,Culiacán,Sinaloa,24.7903,-107.3878,"24.7903,-107.3878","AS13999 Mega Cable, S.A. de C.V.",80492,America/Mazatlan,Mexico,customer-cln-cgn-96-228.megared.net.mx,,
994,157.55.36.52,49,US,Redmond,Washington,47.6740,-122.1215,"47.6740,-122.1215",AS8075 Microsoft Corporation,98052,America/Los_Angeles,United States,,,
995,189.203.237.175,49,MX,Guadalajara,Jalisco,20.6668,-103.3918,"20.6668,-103.3918",AS17072 TOTAL PLAY TELECOMUNICACIONES SA DE CV,59058,America/Mexico_City,Mexico,fixed-189-203-237-175.totalplay.net,,
996,180.76.6.231,49,CN,Foshan,Guangdong,23.0268,113.1315,"23.0268,113.1315","AS55967 Beijing Baidu Netcom Science and Technology Co., Ltd.",,Asia/Shanghai,China,,,
997,195.245.248.7,49,ES,Madrid,Madrid,40.4165,-3.7026,"40.4165,-3.7026",AS3352 TELEFONICA DE ESPANA,28001,Europe/Madrid,Spain,smtp-in0.munimadrid.es,,
998,190.192.86.165,49,AR,Posadas,Misiones,-27.3671,-55.8961,"-27.3671,-55.8961",AS7303 Telecom Argentina S.A.,3300,America/Argentina/Cordoba,Argentina,165-86-192-190.cab.prima.net.ar,,
999,180.76.5.143,49,JP,Tokyo,Tokyo,35.6895,139.6917,"35.6895,139.6917","AS55967 Beijing Baidu Netcom Science and Technology Co., Ltd.",101-8656,Asia/Tokyo,Japan,baiduspider-180-76-5-143.crawl.baidu.com,,
1000,180.76.5.21,49,JP,Tokyo,Tokyo,35.6895,139.6917,"35.6895,139.6917","AS55967 Beijing Baidu Netcom Science and Technology Co., Ltd.",101-8656,Asia/Tokyo,Japan,baiduspider-180-76-5-21.crawl.baidu.com,,
1001,93.188.49.5,49,ES,Madrid,Madrid,40.4165,-3.7026,"40.4165,-3.7026",AS200521 Ministerio de Asuntos Economicos y Transformacion Digital,28001,Europe/Madrid,Spain,users2.mapama.es,,
1002,157.55.34.106,49,US,Redmond,Washington,47.6740,-122.1215,"47.6740,-122.1215",AS8075 Microsoft Corporation,98052,America/Los_Angeles,United States,,,
1003,84.125.10.108,49,ES,Valencia,Valencia,39.4697,-0.3774,"39.4697,-0.3774",AS12430 VODAFONE ESPANA S.A.U.,46001,Europe/Madrid,Spain,84.125.10.108.dyn.user.ono.com,,
1004,117.144.215.242,49,CN,Shanghai,Shanghai,31.2222,121.4581,"31.2222,121.4581","AS24400 Shanghai Mobile Communications Co.,Ltd.",,Asia/Shanghai,China,,,
1005,85.58.107.85,48,ES,La Línea de la Concepción,Andalusia,36.1681,-5.3478,"36.1681,-5.3478",AS12479 Orange Espagne SA,11300,Europe/Madrid,Spain,85.pool85-58-107.dynamic.orange.es,,
1006,180.76.5.95,48,JP,Tokyo,Tokyo,35.6895,139.6917,"35.6895,139.6917","AS55967 Beijing Baidu Netcom Science and Technology Co., Ltd.",101-8656,Asia/Tokyo,Japan,baiduspider-180-76-5-95.crawl.baidu.com,,
1007,2.139.201.28,48,ES,Barcelona,Catalonia,41.3888,2.1590,"41.3888,2.1590",AS3352 TELEFONICA DE ESPANA,08001,Europe/Madrid,Spain,28.red-2-139-201.staticip.rima-tde.net,,
1008,88.148.36.75,48,ES,Bullas,Murcia,38.0467,-1.6723,"38.0467,-1.6723",AS29119 ServiHosting Networks S.L.,30180,Europe/Madrid,Spain,,,
1009,189.203.17.26,48,MX,Mexico City,Mexico City,19.4285,-99.1277,"19.4285,-99.1277",,03020,America/Mexico_City,Mexico,fixed-189-203-17-26.totalplay.net,,
1010,89.131.91.112,48,ES,Sevilla,Andalusia,37.3828,-5.9732,"37.3828,-5.9732",AS12479 Orange Espagne SA,41001,Europe/Madrid,Spain,,,
1011,77.240.116.140,48,ES,Madrid,Madrid,40.4165,-3.7026,"40.4165,-3.7026","AS16371 acens Technologies, S.L.",28001,Europe/Madrid,Spain,77-240-116-140.redes.acens.net,,
1012,200.95.170.204,48,MX,San Nicolás de los Garza,Nuevo León,25.7417,-100.3022,"25.7417,-100.3022",AS8151 Uninet S.A. de C.V.,65516,America/Monterrey,Mexico,,,
1013,80.28.193.52,48,ES,Madrid,Madrid,40.4165,-3.7026,"40.4165,-3.7026",AS3352 TELEFONICA DE ESPANA,28001,Europe/Madrid,Spain,52.red-80-28-193.staticip.rima-tde.net,,
1014,81.203.237.169,48,ES,Albacete,Castille-La Mancha,38.9942,-1.8564,"38.9942,-1.8564","AS6739 VODAFONE ONO, S.A.",02001,Europe/Madrid,Spain,81.203.237.169.dyn.user.ono.com,,
1015,187.133.87.116,48,MX,Jerez de García Salinas,Zacatecas,22.6497,-102.9903,"22.6497,-102.9903",AS8151 Uninet S.A. de C.V.,99322,America/Mexico_City,Mexico,dsl-187-133-87-116-dyn.prod-infinitum.com.mx,,
1016,77.225.9.207,48,ES,Málaga,Andalusia,36.7202,-4.4203,"36.7202,-4.4203",AS12430 VODAFONE ESPANA S.A.U.,29001,Europe/Madrid,Spain,static-207-9-225-77.ipcom.comunitel.net,,
1017,80.28.72.246,48,ES,Alicante,Valencia,38.3452,-0.4815,"38.3452,-0.4815",AS3352 TELEFONICA DE ESPANA,03001,Europe/Madrid,Spain,246.red-80-28-72.dynamicip.rima-tde.net,,
1018,95.20.187.136,48,ES,Lugo,Galicia,43.0099,-7.5560,"43.0099,-7.5560",AS12479 Orange Espagne SA,27001,Europe/Madrid,Spain,136.187.20.95.dynamic.jazztel.es,,
1019,172.251.167.3,48,US,Calabasas,California,34.1993,-118.5983,"34.1993,-118.5983",AS20001 Charter Communications Inc,91303,America/Los_Angeles,United States,cpe-172-251-167-3.socal.res.rr.com,,
1020,88.6.65.66,48,ES,Tortosa,Catalonia,40.8125,0.5216,"40.8125,0.5216",AS3352 TELEFONICA DE ESPANA,43500,Europe/Madrid,Spain,66.red-88-6-65.staticip.rima-tde.net,,
1021,186.10.21.10,48,CL,Santiago,Santiago Metropolitan,-33.4569,-70.6483,"-33.4569,-70.6483",AS27651 ENTEL CHILE S.A.,8320000,America/Santiago,Chile,z209.entelchile.net,,
1022,88.1.121.54,48,ES,Sevilla,Andalusia,37.3828,-5.9732,"37.3828,-5.9732",AS3352 TELEFONICA DE ESPANA,41001,Europe/Madrid,Spain,54.red-88-1-121.dynamicip.rima-tde.net,,
1023,189.135.71.208,48,MX,Zamora,Michoacán,19.9855,-102.2839,"19.9855,-102.2839",AS8151 Uninet S.A. de C.V.,59675,America/Mexico_City,Mexico,dsl-189-135-71-208-dyn.prod-infinitum.com.mx,,
1024,79.157.136.90,48,ES,Sopela,Basque Country,43.3789,-2.9831,"43.3789,-2.9831",AS3352 TELEFONICA DE ESPANA,48600,Europe/Madrid,Spain,90.red-79-157-136.dynamicip.rima-tde.net,,
1025,186.148.91.66,48,DO,Santo Domingo,Nacional,18.4719,-69.8923,"18.4719,-69.8923",AS52471 Columbus Networks Dominicana,10201,America/Santo_Domingo,Dominican Republic,mail1.ros.com.do,,
1026,89.7.32.18,48,ES,Palma,Balearic Islands,39.5694,2.6502,"39.5694,2.6502",AS12430 VODAFONE ESPANA S.A.U.,07001,Europe/Madrid,Spain,,,
1027,37.132.5.125,48,ES,Huelva,Andalusia,37.2664,-6.9400,"37.2664,-6.9400",AS12479 Orange Espagne SA,21001,Europe/Madrid,Spain,125.5.132.37.dynamic.jazztel.es,,
1028,87.221.200.174,48,ES,Zaragoza,Aragon,41.6561,-0.8773,"41.6561,-0.8773",AS12479 Orange Espagne SA,50001,Europe/Madrid,Spain,juanfrito.ddns.jazztel.es,,
1029,88.6.123.56,48,ES,Roquetas de Mar,Andalusia,36.7642,-2.6147,"36.7642,-2.6147",AS3352 TELEFONICA DE ESPANA,04740,Europe/Madrid,Spain,56.red-88-6-123.staticip.rima-tde.net,,
1030,193.33.2.101,48,ES,Madrid,Madrid,40.4165,-3.7026,"40.4165,-3.7026",AS42211 Ministerio de Defensa,28001,Europe/Madrid,Spain,ip-193-33-2-101.mde.es,,
1031,188.79.210.64,48,ES,Valencia,Valencia,39.4697,-0.3774,"39.4697,-0.3774",AS12479 Orange Espagne SA,46001,Europe/Madrid,Spain,64.210.79.188.dynamic.jazztel.es,,
1032,82.130.165.120,48,ES,Pamplona,Navarre,42.8169,-1.6432,"42.8169,-1.6432",AS12338 Euskaltel S.A.,31001,Europe/Madrid,Spain,120.82-130-165.dynamic.clientes.euskaltel.es,,
1033,90.174.2.224,48,ES,Madrid,Madrid,40.4165,-3.7026,"40.4165,-3.7026",AS12479 Orange Espagne SA,28001,Europe/Madrid,Spain,,,
1034,212.145.232.85,48,ES,Alzira,Valencia,39.1500,-0.4333,"39.1500,-0.4333",AS12430 VODAFONE ESPANA S.A.U.,46600,Europe/Madrid,Spain,correo.icer-rail.com,,
1035,83.60.172.180,48,ES,Madrid,Madrid,40.4165,-3.7026,"40.4165,-3.7026",AS3352 TELEFONICA DE ESPANA,28001,Europe/Madrid,Spain,180.red-83-60-172.dynamicip.rima-tde.net,,
1036,83.55.108.9,48,ES,Cuenca,Castille-La Mancha,40.0667,-2.1333,"40.0667,-2.1333",AS3352 TELEFONICA DE ESPANA,16001,Europe/Madrid,Spain,9.red-83-55-108.dynamicip.rima-tde.net,,
1037,62.117.218.225,48,ES,Gijón,Asturias,43.5357,-5.6615,"43.5357,-5.6615",AS12430 VODAFONE ESPANA S.A.U.,33200,Europe/Madrid,Spain,62.117.218.225.dyn.user.ono.com,,
1038,88.148.126.220,48,ES,Madrid,Madrid,40.4165,-3.7026,"40.4165,-3.7026",AS29119 ServiHosting Networks S.L.,28001,Europe/Madrid,Spain,,,
1039,31.4.197.102,48,ES,Sevilla,Andalusia,37.3828,-5.9732,"37.3828,-5.9732",AS12430 VODAFONE ESPANA S.A.U.,41001,Europe/Madrid,Spain,31-4-197-102.red-acceso.airtel.net,,
1040,95.18.193.187,48,ES,Marbella,Andalusia,36.5154,-4.8858,"36.5154,-4.8858",AS12479 Orange Espagne SA,29600,Europe/Madrid,Spain,187.193.18.95.dynamic.jazztel.es,,
